shame,"I had obviously done the work badly but my class-mates of the á
student's association did not blame me, they helped me do the á
work."
guilt,"I had not done my assignment seriously.  I only pretended to á
finish the work as the work did not have any meaning for me.  The á
whole thing made me feel guilty."
joy,"I preached to a F.3 students in a gospel camp.  They thus knew á
more about God and made up their minds to believe in Jesus."
fear,"When the doctor told me that there was something wrong with my á
eye and I had to undergo an operation."
anger,"I had left a student newspaper of the Chinese university on the á
table of the library.  It had disappeared when I came back."
sadness,"One of my class-mates had a disease unexpectedly, he had been in á
a coma for six days in a hospital before he died."
disgust,"Someone, who was sitting very close to me, was smoknig in the á
compartment of an air conditioned mini-bus."
shame,"In the compartment of a public transport railway, I did not give á
my seat to an old man who was standing near me.  It was another á
teenager who did so."
guilt,"One saturday night I did some meaningless work and went to bed á
very late.  Next morning I had was very sleepy so I continued á
sleeping even though I had work to do and I missed the Sunday á
service."
joy,When I attended the concert of a pop singer.
fear,I was afraid that I would fail an examination.
anger,"I had too much homework and examinations and I did not know how á
to organize my work."
sadness,When I forgot the lyrics during a song contest.
disgust,Because of the examination I had to study night and day.
shame,I did badly in the mid term examination.
guilt,The results of the mid term examinations were very poor.
joy,When I had a good result in the certificate examination.
fear,When I was walking along a road alone on my way to go shopping.
anger,"In the student's union there was someone who took the photocopies á
of two large volumes.  I asked him to let me take a few, he refused á
it for an acceptable reason. "
sadness,When another person's mother died.
disgust,I greeted a friend and he did not respond.
shame,"In an examination ,which other students found easy I could hardly á
think and did not know what to answer."
guilt,"I cut a friend's hair in anger, without any consideration."
joy,Yesterday my friend gave me a gift and had dinner with me.
fear,"Once while walking along a hill; I fell down out of carelessness á
and I broke my left arm."
anger,"Last week, my organization summoned an executive meeting and one á
of the executive member's pointed out a loop hole in the á
committee's administration.  He could not suggest any á
improvements, so I quarrelled with him."
sadness,The death of my father.
disgust,"I was sitting in the bus and a man with a very unpleasant á
smell came and sat next to me, to top it all he smoked á
continously."
shame,"When I was in the canteen of the United college I mistook a á
stranger for a classmate as I was not wearing my glasses.  I á
realized that I had made this mistake when I saw him again á
carefully."
guilt,"I got up late and I could not go to my lessons on time.  When I á
entered the class room the stare of the teacher and my classmates á
made me feel guilty."
joy,When my application for studying the masters degree was accepted. 
fear,"Once at midnight, I was working alone at office and the phone á
suddenly rang."
anger,"When I was concentrating on my work, my friend disturbed me á
continously.  I asked him to stop but in vain."
sadness,"I had asked the teacher to write a recommendation letter for me, á
but I had not provided enough information and had run short of á
time."
disgust,"When I was talking to a person who is a hypocrite, I felt á
disgusted at his reaction."
shame,My companion admired me when I did some work voluntarily.
guilt,My wrong behaviour made my loved one feel sad and uneasy.
joy,"When I first heard ""I like you !"" from my boyfriend."
fear,"When I received the higher level exam results, I mistook the á
grade E in mathematics for a grade F and I was shocked."
anger,"I had planned to study for my mid-term exams on a certain day and  á
my room-mate called me to ask me to go out for a stroll.  I tried á
to make an excuse so as not to go out but she refused to listen á
to me and insisted that I go out with her.  I find it unnecessary  á
to talk to her anymore.á
"
sadness,Due to some reasons my boyfriend and I decided to separate.
disgust,"Once when I had started to write a paper, there was a phone á
call for me.  I had to go downstairs to receive it and after the á
conversation I discovered that all the information had á
disappeared from my mind."
shame,"When the teacher asked me a question, I did not know the answer á
and I just stood still for about a few minutes without saying a á
word."
guilt,"Once when I was in the cell group (religious activity) I found á
that almost everyone in the group read the bible daily and I felt á
guilty in my heart."
joy,"When I read the newspaper that morning I found my candidature á
number on the admission list of the Chinese university.  I was á
satisfied and happy and the cumulative anxiety disappeared.  I á
only wanted to cry out that I had succeeded."
fear,"Tutorial again !  A fearful feeling came to me when I sat on the á
chair and looked at my fellow students all around.  I was really á
scared that they would ask me some questions or challenge the á
ideas that I had presented."
anger,"The trick was really intolerable.  They hid it, and I was worried á
and restless all day.  When I saw them I really wanted to slap á
each one of them."
sadness,"A and I were walking along the new Asia stairway to the Chung Chi á
college for our lecture and I saw him with her.  He put one arm á
around her shoulder and laugher brightly and joyfully.  I did not á
dare and did not want to look, just walked by them quickly.  The á
interest of talking to A disappeared and I just wanted to remain á
silent.  But I did not want A to know and so I left him and went á
to F.  I should have expected this to happen."
disgust,"Knowing that I had to do the survey with him I felt very á
reluctant.  Although I do not know him I feel disgusted by just á
looking at him.  Thinking that the project lasted several days I á
regreted having joined that project."
shame,"During the lesson the teacher called me and asked me if I had á
reported that I was late.  I pretended that I had but looking at á
her eyes I knew that she knew that I was lying.  I thought that á
it was really bad luck that she had examined the list of the á
students who were late."
guilt,"That evening when I opened the songbook while I was singing the á
song ""Those were the days"" that guilt feeling became stronger.  á
The lyrics described well - I was really wrong.  The wish that I á
had made was really bad. If she were with me I would really be á
happy and we would play happily together like the days in á
secondary school and she would not be disappointed and gloomy á
because of me."
joy,"When I learnt that I could do further studies at the Chinese á
university."
fear,"My best frieend left school recently.  The next day the weather á
turned bad suddenly and the male class-mates turned off the á
lights.  I remained on the table and was scared."
anger,I was scolded by my mother for no reason.
sadness,When I learnt that I had been betrayed by my friend.
disgust,"When I dined with my new friends, one of them kept reminding us á
that he was superior."
shame,"While dining with some accquaintances I was asked something á
which I should have known but I did not know."
guilt,"My friend came to the concert for my sake as it was me who had á
organized it and the concert was unsuccessful."
joy,I was accepted by the Chinese university.
fear,"Waiting for the results of the High level examination.  I was á
afraid of not being accepted."
anger,"I had a date with a friend to see a movie and my friend was late. á
 I waited for a long hour and was very angry."
sadness,The quarrel between my  parents.
disgust,"During the Chinese lessons a student often showed off. Moreover á
he misbehaved and dressed very badly.  So disgusting !"
shame,"I saw a bag on the street and just then a stranger passed by.  I á
picked up the bag immediately and gave it to the stranger as I á
thought that it belonged to him.  But it was not his bag and I á
felt ashamed."
guilt,I refused to lend my homework to a friend.
joy,[ No response.]
fear,"Once, before I had learnt to swim, I stepped on a slippery slope á
where there was a lot of moss and I slipped into the water.  The á
water was very deep and I could not stand on my feet.  I sank á
and had to use a lot of energy."
anger,[ No response.]
sadness,[ No response.]
disgust,"One day when I was sitting in a not very crowded bus, a middle  á
aged woman was standing beside me.  The person sitting next to me á
got up to get off and this woman pushed me and occupied the seat. á
 Then she took off her shoes and put her feet on the seat."
shame,[ No response.]
joy,[ No response.]
fear,When I saw a horrible movie - Alien.
anger,[ No response.]
sadness,"In 1983, my results at the university entrance exam were very á
poor - far from what I had expected.   I thought that I would not á
be accepted at the university."
disgust,"I am disgusted by people who spoil their identity because of á
misbehaviour.  This morning when I was in a crowded bus, I found á
a seat on which a university student was sitting on one side and á
he had put his bag and files next to him.  There was very little á
space left and I sat down while he kept on reading.  Even when I á
leaned on him he did not put his bag away.  He did not respond and á
I felt very angry."
shame,"During a lecture six students (including me) were asked to leave á
the class as we had not prepared for the lesson.  I felt ashamed á
and angry."
guilt,"One evening I went fishing with some friends but we could not á
fish as a fisherman had already put his net there.  We pulled á
out the net to find only crabs in it so we threw the net away.  á
The net was large and may have cost $1000.  The fisherman used á
the net to earn a living and we had had thrown it."
joy,"I had a very close friend who went to Canada after her F.B, his  á
departure was unavoidable.  When he came back during the Summer á
holidays I was very happy as nothing had changed between us."
fear,"The day before the university results came out I was both excited á
and scared.  If I failed I did not know what I would do as I did á
not want to work, my family was ambivalent."
anger,"Before the certificate examination I was very poor in Biology á
(the worst result in my class).  Ever since F.5 it had been á
getting poorer and poorer.  I had tried my best and had spent á
most of my time studying this subject.  Finally my results were á
so bad that I thought that it was just not fair."
sadness,"My cat died from an illness.  It had been with us for 7 years.  á
It was a lovely cat.  It had been ill for one or two weeks and á
the veterinary surgeon had told us that it was dying."
disgust,"In secondary school I had a class-mate who talked too much.   á
Once we went to the cinema after school and she sat next to me and á
commented the movie throughout  - very disgusting."
shame,"Our teacher had invited us to lunch and once at the canteen we á
started introducing ourselves.  Two of the boys showed a lot of á
interest in knowing personal details and then they started á
talking about some activities held in the college.  I had little á
interest in those activities so I talked to another student á
sitting next to me as I was afraid that they would ask me á
questions on those activities."
guilt,"My younger sister wanted to take classes to learn a musical á
instrument.  One Saturday morning my mother asked me to go with        á
her for the registration.  I did not want to go  so I said that á
there might be many bad people at the club.  As a resullt my á
sister was scolded by my mother."
joy,When I could study at university.
fear,When I forgot the lines of the play during an orientation camp.
anger,"Before the department meeting my friend ate a dish that I had á
prepared for this meeting."
sadness,"I had a very short term romance during the summer vacations.  When á
we first met I felt excited but I wanted to avoid him after we had met á
a few times and so I proposed that we stay apart, I felt very á
sad then."
disgust,"I felt disgusted on seeing my boyfriend after our separation.  á
One day he was begging at the mass transit railway station and at á
that moment I hated him."
shame,Acting in a play at the orientation camp made me feel timid.
guilt,I made my boyfriend so unhappy and depressed that I feel guilty.
joy,"My friend had organized a birthday party for me secretly, I was á
very happy not so much for the presents but because they seemed á
to care for me."
fear,"My 80 year old grandfather underwent three successive operations á
during a single year.  The third operation was risky and I was á
scared that he would die and feared that my grandmother would be á
very sad."
anger,"My elder brother often criticizes my mother's cooking.  Once he á
did it very impolitely and lost his temper.  This made all of us á
very sad.  I was very angry and I scolded him.  He asked me not á
to interfere with what was his buisness."
sadness,"When my grandfather died I was extremely sad.  However my family á
members did not have any special feelings, they said that he was á
already 80 years old."
disgust,"I was an instructior in a youth organization.  Whenever we, the á
instructors would have a meeting the advisor would be present.  á
He did not understand our worknig conditions but talked a lot á
and had a lot of outdated ideas.  Whenever we disagreed with him á
he was very discontent and said that we had a prejudice against á
him.  Why did he have to treat us as his subordinates ?"
shame,"When we received  our academic result I learnt that my  results á
were bad as I had not done my best.  The results of my á
accquaintances were good and when they asked me about my results á
I really did not want to answer."
guilt,"When I was fighting with my elder brother I unintentionally hurt   á
him in the eye with a wooden bar.  I felt guilty and feared that á
he would be blind, fortunately he recovered after 15 days."
joy,I finished my homework; an important task.
fear,"Fear of the turn that the examination paper would take as I á
lacked confidence."
anger,"Mr C took my drawing pens, without having asked for my permission á
first, and lost them.  He did not tell me about it till I asked á
him and then did not try to find them."
sadness,"When I learnt that I had to repeat the first year, I found the á
solution immediately but was blocked by many difficulties."
disgust,"My girlfriend lost her temper without any reason and she did not á
consider or respect my feelings."
shame,"After I had given the wrong answer to my students they pointed á
it out to me and I had to correct myself."
guilt,I prayed unfaithfully.
joy,"I am happpy when I get good results in the field of academics or á
athletics.  "
fear,"One day a fierce looking man came to our house  and said that my á
father should apologize to him, however I was alone at home."
anger,"My cassmate laughed at me when I was being scolded by the á
teacher."
sadness,"I knew a girl so lovely that everyone would like her.  But she á
refused to accept my Christmas present and I tried to forget á
her."
disgust,"I hate the behaviour of my so called friends, they use bad á
language, spit, boast and treat the youngsters badly."
shame,"When I was young my mother told the neighbour that I had wet the á
bed.  I felt ashamed thinking that the neighbour's children would á
get to know about it."
guilt,"One day while we were strolling along the road one of my á
friends suggested that we go and watch a blue film.  I was á
curious so I went along but I felt quite guilty later."
joy,"The day the results of the university entrance exam was á
published, I found my canditate number and I was very excited."
fear,"One night we were having a barbecue on the beach and I needed to á
go to my car, which was far away from the beach.  It was very á
dark as there were no street lamps.  I ran in the dark, very á
scared, I ran as fast as possible."
anger,[ No response.]
sadness,"I separated with the one I liked most.  She refused all my dates á
and told me that she had dated another one.  My heart seemed to á
cease beating.  I was silent for some time and then I whispered á
goodbye and left without turning back."
disgust,"When I was a teacher in an evening school, a girl raised a lot of á
questions and expressed her opinions.  She, very often, took a á
stand which was different from mine and she thought that it á
was better than mine.  Her opinions were helpful academically, but  á
she did not take into consideration my position in public.  Also á
she seemed to be very talkative and so she disgusted me."
shame,"I had lunch in a restaurant with a friend and I paid the bill.  á
The change was that of a two dollar and a ten cent coin.  As I á
was talking with my friend I took the two dollar coin and forgot á
to leave a tip."
guilt,"I was cold to my sister without meaning it, just because I was á
upset and frustated."
joy,When I learnt that I had been admitted to the university.
fear,"After the interview for admission to the university and before á
the admission list was disclosed.  I was scared that I would not á
be admitted and my fear lasted for quite some time.  My fear á
disappeared only after the list was disclosed."
anger,"When I was studying in the library - preparing for a test, two á
people sitting next to me talked to each other for 20 minutes.  á
There were no other seats so I could not go elsewhere and I did   á
not want to interrupt them, so I could only be angry in my heart."
sadness,"I had been separated from my girlfriend for about a year.  On her á
birthday I put a present in her mailbox.  I had spent two days á
choosing a suitable present for her.  I waited for a few days and á
there was no reply from her; at last I received a thank-you card á
in my mailbox.  On the card there was only my name, the words thank-you  á
and her signature.  I was very sad then."
disgust,"When I was travelling to school by bus, I went past a place á
where a sewer had been repaired.  There was a bad strong smell á
which suffocated me and I wanted to leave the place immediately."
shame,"I received the results of the test paper of my major subject and á
I found that my result was not as good as a classmate who had á
recently changed his major subject.    I felt very ashamed."
guilt,"I had promised myself that I would do one good deed every day.  á
One night I saw a beggar whose muscles had been atrophyed.  I á
walked passed him thinking that he was feigning.  Later I á
realized that he had not been pretending and I had a feeling of á
guilt as I had not kept my promise."
joy,"Talkiing about the past happy hours with two friends at night in á
a camp a few months ago.  We shared our feelings, notions and á
every hidden anxiety.  I thought that they cared for me and I á
was very happy and satified."
fear,"I remember that my form 2 teacher was very fierce and dogmatic.  á
My feet would tremble whenever I saw her but I had to face the fact that á
I had to go for her class. "
anger,"One night I could not practise my violin as my family was á
watching T.V with the lights off, so I wanted to listen to some á
tapes.  It was dark so I asked my brother to bring me a torch, á
however he scolded me.  I was so angry that I slammed my violin á
on the floor."
sadness,"My mother suffers from a mental illness.  One night she was not á
feeling well and was sent to the hospital.  I was scared that á
she would die, and all night I was very sad and did not dare to á
close my eyes."
disgust,"At the crowded conditions of living.  I always quarrel with my á
elder brother as he puts the T.V volume at a deafening level and á
I can not practise my piano lessons.  Thus I feel that my home is á
disgusting."
shame,"I lost my temper at my mother while she was teaching me.  I felt á
ashamed and sorry at having hurt my loving mother."
guilt,"I felt guilty at not having practised the piano.  I waste my á
teacher's time and guidance."
joy,"I watched a football match with my old friend.  The performance á
of the team was very good and the team members were full of á
spirit.  The match was excellent and every time a goal was scored á
I felt excited."
fear,"When I got the midterm exam results, the results were below á
average and were near the lowest.  I was scared of the final á
exam."
anger,"When I came back to my hostel, my bed was full of newspapers and á
dirty clothes.  My room-mate asked me to wash the clothes for him á
as he had no time (this was his responsibility).  The food we á
shared had been eaten up by him (I ate little)."
sadness,"My sister was impolite to my father when the family was having á
lunch together at a restaurant.  She thought that our parents had á
been prejudiced against her, this was an extreme thought."
disgust,"When I was giving private tutorials to my student; he would not á
concentrate and was lazy.  He had not done the home work that I  á
had assigned and his academic level was very low.  It was a á
nuisance."
shame,"During a meeting I said something wrong and the others laughed at á
me."
guilt,"I entered the hostel this year.  My mother was ill and could not á
move and needed people to look after her.  Every week I left home á
to go back to school, I felt guilty."
joy,I received a letter from a friend whom I was missing
fear,"I feared that I would not be able to hand in the book-report on á
time as I had started working very late.  The book was difficult á
to read and my teacher did not accept my work as it was handed in á
late."
anger,"My classmate always borrowed my notes and would not return it to á
me on time.  When I had a test she was selfish and irresponsible á
and so delayed my studies."
sadness,When I found that my coldness had hurt somebody's sincerity.
disgust,When I was studying and someone disturbed me.
shame,"My teacher said that being university studets we did not have á
any self-initiative or self-control."
guilt,I took french leave to do my homework.
joy,"I realized that a fellow member had grown spiritually.  I was the á
leader of a spiritual group and had prayed for him.  He did not á
want to burn the incense but his mother forced him to do it.  á
Finally his mother told him that he could discontinue if he got á
good results at school."
fear,Looking for the toilet in a dark place.
anger,"I gave tutorial to a student and I found that he was lazy, he did á
not pay attention to what I taught.  He did some easy questions á
wrong deliberately."
sadness,I saw a lot of starving people in a T.V news report.
disgust,"Our neighbour came and gossiped, about others, with my parents."
shame,"I promised a friend that I would return a book to it's owner for á
him , but I forgot to do it."
guilt,Saw a blue film in a cinema.
joy,"When I saw the certificate results, I did not feel very happy as I á
did not realize that I had got all the credits until my á
classmates pointed it out to me.  My parents and my relatives á
praised me and I realized that my results were good i.e 2A, 5B, á
2C.  I felt satisfied with the results and was happy."
fear,"An hour before receiving the certificate results I was very á
frightened.  When I saw others crying I felt very tense and as á
time went by my fear grew."
anger,"My classmate used her personal relations to get a seat for a á
subject that I wanted also.  I had taken the pains to help him á
apply and I did not get selected.  I did not like this as he had á
not told me the facts earlier, he need not have lied to me."
sadness,"When my mother went through an operation, it was not very serious á
but I was sad and could not sleep before the operation."
disgust,"During a recent meeting, Mr. A showed his excitement and á
overindulged in the notes delivered.  Though his curiosity could á
not be blamed, his way of accquiring knowledge was an extreme á
behaviour e.g he always tried to know what I was reading and á
gained everything he could."
shame,"When I was doing my homework at home, some relatives came and á
advised me to help my mother do the house-work."
guilt,"While quarreling with my brother I broke the glass door of the á
cupboard and a china doll.  We were scolded by my father for á
breaking the door but we did not tell him about the door."
joy,When I was admitted to the Chinese universiity.
fear,An inter-college basket-ball match.
anger,Something was stolen.
sadness,When I learnt that my close friend was going to immigrate.
disgust,When the summer holiday job was almost over.
shame,During a meeting.
guilt,Failed to keep an appointment.
joy,When I told my girlfriend a joke openly and frankly.
fear,Once while crossing a road I was overcome with fear.
anger,"My intimate girlfriend told me that her father was opposed to our á
relationship  and had insulted my integrity."
sadness,When my studies are too demanding and I cannot cope with it.
disgust,The behaviour of people spitting everywhere.
shame,I could not finish my homework on time.
guilt,After masturbation.
joy,When I finished the work that I had planned to do - my homework.
fear,"I was not prepared for the exam but I wanted to sleep the night á
before the exam."
anger,Someone played a trick on me.
sadness,"When the thing that made my friends and relatives sad happened to á
them."
disgust,"It was a narrow and dirty passage which was located near the á
market and I had to stand there to wait for people."
shame,"I had something wrong, saying wrong things and being impolite to á
someone, and this had embarrassed the this person.  And I á
still meet the person."
guilt,I said something which was against my conscience.
joy,"Several good friends made me a surprise visit and this made me á
happy.  They are my closest friends and we had not seen each á
other for a long time."
fear,"The hero was chased by a terrible vampire in a suspense and á
horror film shown on T.V."
anger,"I worked with several classmates on a project.  I was very á
anxious about the project while my partners showed no concern  á
and when we had meetings on the project my classmates  did not á
pay any attention.  Some of them read books while the others á
argued on irrelevant questions.  The meeting would go on for two á
hours without the main theme being discussed.  We wasted time and á
could not reach a compromise.  My classmates avoided doing the á
work and the responsibilities, they seemed to value other á
projects more than this one."
sadness,"One of my good friends had to migrate to America.  Our friendship á
had developed quite well and it was a pity as our friendship would á
fade."
disgust,"In a study group, a person always liked to argue on some á
unimportant, irrelevant and minor points.  He tried to persuade    á
others in an unfriendly way.  He was obstinate and would not accept  á
other's point of view."
shame,"Once my presentation was the worst among my classmates as I had á
not prepared it well and had not seen it as important.  My á
presentation was so confused that it clearly showed my poor á
preparation."
guilt,"I joked with an unfamiliar friend in an obstinate tone.  I was á
afraid of his misunderstanding me and being hurt and angry at me. á
 I felt sorry over my conduct and thought that I had to find an á
opportunity to apologize."
joy,"I remember my religious experience.  During  a gospel camp, a few á
friends of mine decided to believe in God.  The joy that I felt á
at that time was more than words can express.  I blessed them and á
praised God in my heart."
fear,"My friend and I had offended our classmate unintenionally.  We á
wanted to apologize to her so we decided to visit her.  We knew that she á
was stubborn so we were frightened.  When we rang her door bell, á
our fear was at it's climax"
anger,"My girlfriend disliked it when I played majong (a game of gambling).  á
I expressed my regrets and when I went to see her she neglected my á
existance.  I was very angry and left in displeasure."
sadness,"When I said good-bye to my girlfriend.  I had spent two years on á
developing this relationship and it was unsuccessful, I felt very á
sad."
disgust,"My classmate got a ""B"" for his homework while I only got a ""C"".  á
When we got the results he acted as if he did not merit this á
grade.  I found that his humility was hypocritical and I found it á
disgusting."
shame,"Once in primary five, I had forgotten to take a book to class and á
the teacher punished me by asking me to stand at the back of the á
class.  I thought about the way my mother would react if she saw á
me being punished.  My mother was very good to me and though she á
did not see me punished, I felt sorry for her."
guilt,"I had fixed a meeting with my classmates and I missed it as I was á
tired.  Besides everyone at the meeting was a stranger to me and á
I did not want to make friends with them.  Whatever the reasons - I  á
felt guilty."
joy,"I learnt from the newspaper that I had been accepted at the á
Chinese university of H.K.  It was 7 o'clock in the morning.  á
Later I told my family and relatives about it and had tea with á
them very joyfully."
fear,"I was camping in an old broken hut which had no lights.  I had á
brought along a lamp which was not working very well.  The door á
made strange sounds and I was sure that strange things were á
happening.  The most terrifying bit was that there were many á
wardrobes in the hut and everytime that I looked in the glass of á
the wardrobe I felt that there were ""objects"" behind me.   The á
whole night was spent in fear and restlessness."
anger,"During a football match, the other team was rude and they hurt my á
team members and me.  The coach was prejudiced against us and á
punished us unreasonably.  Later we fought with each other and á
the match had to be cut short."
sadness,"I heard of the death of a closefriend of mine.  I had gone camping        á
with him shortly before his death and the whole thing seemed very  á
sudden to me. "
disgust,"A  group of youngsters dressed in fads talked foul language on a á
bus.  They also insulted the  pedestrians on the road and were á
impolite to the passengers of the bus."
shame,"In a Christian gathering's lucky draw I mistook a girl's name for á
mine (a boy's name).  I realized my mistake only when I went up á
to the stage for the prize.  I did not know what to do as á
everyone was looking at me.  I blushed and went back to my seat."
guilt,"While playing basketball I broke a team member's spectacles.  His á
face was injured by the  pieces of glass.  It was not serious but á
I felt guilty and blamed myself for being too careless and á
vigorous in my game."
joy,"After a busy day I went back to my hostel.  I closed the door and á
had a drink, then I read my favourite book on the bed.  Suddenly á
I felt peace and joy."
fear,"When I went home and there was nobody, I waited till 2 A.M and      á
still nobody.  I was suddenly scared and anxious as this had never á
happened before.  In addition my mother was very weak and I á
feared that she had met with an accident.  Therefore I was anxious  á
all night."
anger,"Yesterday I read in the newspaper that a 30 year old woman had á
abused her 2 month old son and had caused his death.  I was very á
angry after reading this as this is not a human act and to abuse á
so fragile a life is not a forgivable sin."
sadness,"I had a schoolmate who went to the hospital as her brain was á
bleeding.  She fell unconscious for three days and when I went á
to see her I saw the miserable state the family was in.  Moreover á
I could not do nothing for her.  I was very sad.  Finally, she á
died."
disgust,"A tiresome person held me up all day long.  I was very busy then á
(I can not remember what the problem was).  He continously tried á
to make me talk to him and disturbed me."
shame,"One day, when I was sitting on the bus, there was an old woman á
standing beside me.  I was very tired and sleepy and did not á
think of giving her my seat.  A 50 year old woman who was sitting á
beside me got up and gave her seat to the old woman and said,  á
"" Old woman, please take my seat, the youngstters these days are á
not used to giving their seats to others.""  When I heard these á
words I was very ashamed of myself and wanted to get off the bus á
at once.  "
guilt,"After an exam I was in a very bad mood as I had done it very       á
badly.  At home, my mother took so long to ask me how things had  á
gone that I lost my temper.  I overreacted and made my mother cry. á
She still prepared lunch for me and did not scold me .  Suddenly, á
I thought that it was my fault and I started crying.  á
"
joy,"I was appreciated by others, especially my family members and my á
friends."
fear,"Whenever I am alone in a dark room, walk alone on the street, á
sleep alone in the room at night or see something which is only á
partly visible.  This emotion was very strong when as an 8 year   á
old child I saw something horrible.  "
anger,"[ Whenever I put myself in other's shoes and try to make the á
person happy, comfort him or make friends and I am misunderstood á
and rejected, especially when this person is a family member or a friend.]"
sadness,"There was a conflict of interest between me and a close friend of á
mine.  He only thought about his own interest and not about our á
friendship.  This behaviour hurt his friends.  Another incident á
is when a friend isolated himself without giving any reasons."
disgust,When I saw a lot of rubbish and animal waste on the floor.
shame,"When I was emotionally unstable I said things which may have hurt á
others or made them feel unhappy.  When I calmed down I realized á
that I had been selfish and had not taken into consideration the á
feelings of others.  Then I felt ashamed as someone pointed out my á
behaviour to me."
guilt,"[ When I break someone's things out of carelessness, or do something  á
to make others feel unhappy  or hurt the self-esteem / self-confidence  á
of others, especially if they happen to be friends or family members.]"
joy,"When I received the letter informing that I had been accepted to á
be a Chinese university student, I was excited as I had longed á
for it."
fear,"One day when I was a little boy, my friends asked me to play á
with them outside and to catch some boys.  However our parents á
did not know that we were out and when I got home it was very á
late and I feared being scolded by my parents."
anger,"When I learnt that a friend of mine had talked about me to á
another friend and had said wrong things about my abilities and á
attitudes.  I was very angry."
sadness,"About two years ago my girlfriend suggested that we separate.  á
This really gave me a shock as I had never thought that she would á
say such things.  The reason she gave me was that we were not á
suited for each other."
disgust,"Once while studying for my exam I found so many complicated words á
that it disgusted me."
shame,"When I was young I felt ashamed when our relatives visited us and á
I hid myself."
guilt,"I was so excited once that I told my classmate that she was old, á
this hurt her and I felt guilty."
joy,"[ During a certain period, I felt successful and extremely satisfied.   á
When I found that any tasks or decisions that I had made were better  á
than expected.]"
fear,I am scared when I stroll alone on the Chung Chi college campus. 
anger,"One day, I discussed a very important question with A.  A á
suddenly declared that he would not accept my position and á
thought that he himself was right.  Moreover, he attacked  á
strongly, not my opinion but me personally."
sadness,"When I learnt that I had failed an exam,  This not only influenced á
my emotions but also other important tasks, it also made my á
record imperfect."
disgust,"[ I would classify subjectively, a certain gesture or the way of á
talking of a person as disgusting or inacceptable.]"
shame,"One day I felt dizzy during a lecture.  When the lecturer asked á
us as to who had heard the fairy tale - I was the only one who á
put up his hand and this surprised the whole class."
guilt,"We always made a lot of noise during a certain lecture.  This may á
have been because we did not respect the lecturer. Finaly, the á
lecturer could not tolerate it and he scolded us angrily and á
pointed out our misbehaviour."
joy,"I felt happy when I received the letter telling me that I had á
been admitted to the university."
fear,"During the first year in university I had bad results in both á
the terms, especially the first term.  I was afraid that  I would á
not be promoted to the next year and that the others would go á
ahead of me."
anger,Once my father slapped my mother for a small quarrel.
sadness,"A few years ago my mother suffered from canccer and died within á
two years.  We had not finished our studies then and could not á
bear our responsibilities as her children.  My mother had tried á
her best to take care of us but she lived in pain these two á
years.  Neither the doctor nor we could do anything for her as á
cancer is incurable.  I was very eager to replace her in á
suffernig , even die instead of her."
disgust,"I used to play with a group of classmates and I found out later á
that they were cheap in thought, behaviour and conduct - they á
would smoke, fight and speak foul language.  I thought that they á
destroyed the image of college students."
shame,"It was discovered that I had received a warning letter as my á
G.P.A was very low."
guilt,"Many years back I quarrelled with my younger brother for a small á
reason.  I used a pole to beat him and nearly broke his arm.  He á
recovered after a treatment which lasted several months.  After á
this our relationship was worse and he would not listen to me."
joy,"One Saturday afternoon, I deliberately dressed up nicely (I had á
been in a bad mood of late).  I hoped to go for a walk in the á
soft sunlight to try and uplift my spirits.  When I was having á
lunch in the canteen, two of my male classmates asked me as to á
why I was dressed so nicely (they had seldom joked with me á
before).  One of them said that he had a lounge suit and we would á
look very nice if we wore them together."
fear,"The exam was drawing near and I wanted to prepare for it.  But I á
had a lot of other things to do so I did not have much time to prepare  á
for the exams.  Whenever I sat down to study I was scared that I would  á
not be able to finish it."
anger,"A female classmate was always late for meetings which were for á
the homework and not social gatherings.  We were very busy and á
the deadline was close but we had to waste half an hour or an á
hour waiting for her as we could do nothing else then."
sadness,"After a meeting ended we started talking about when we would á
have the next discussion ( I had many tests the coming week and á
could not have a meeting in between, I thought that they would á
understand this as they had always done).  They did not á
understand my problem and thought that I should not have so many á
other activities.  Their reaction made me burst into tears."
disgust,"When I was studying in the library a pair of lovers were sitting á
next to me talking in an intense and soft voice.  They were á
disturbing others."
shame,"During an informal discussion I contributed a lot even though I á
had not spent much time studying.  Whenever someone said that á
someone was not paying attention, or that he had too many other á
things to do, or that the persoon was not trying his best, I á
would feel ashamed."
guilt,"Our class had organized a picnic in November.  I was the class á
representative so I became the organizor.  However the picnic á
was postponed by one week and I had something else to do then. á
Initially I did not ponder on what to do and decided to go for á
the picnic.  When I had the time to think about it I thought that á
my decision was wrong.  My classmates thought that I would go as á
I had signed my name but I did not go.  I told another class á
representative that I was not going but he did not know the á
reason behind my not going.  After the picnic my classmates asked á
me why I had not gone to the picnic and everytime someone á
mentioned it I was apologetic.  I should have decided right in á
the begining that I would not go and then they would not see me á
as irresponsible i.e promising to go and changing my mind á
afterwards."
joy,"It was the first time I met him (my boyfriend Mr.W).  It was á
during the first term Summer vacations.  We met each other while á
handing in our homework.  He invited me have a trip with him and á
we were together till 8 P.M."
fear,"The day the results of the certificate exam came out.  I went to á
school and at first I did not feel frightened.  By the time I á
reached the fourth floor ( the results were being given on the á
fifth floor) I found it difficult to walk and felt that I would á
die."
